id,word,polarity,joy,fear,sadness,anger,surprise,disgust
13327,tier,positive,0,0,0,0,0,0
13328,tig,positive,0,1,0,0,0,0
13329,tigr,negative,0,1,0,0,0,0
13330,tigr,positive,0,0,0,0,0,0
13331,tild,positive,0,0,0,0,0,0
13332,timbr,positive,0,0,0,0,0,0
13333,timbr,negative,0,1,0,0,1,1
13334,timid,negative,0,1,1,0,0,0
13335,timiditã©,negative,0,1,1,0,0,0
13336,tint,positive,0,0,0,0,1,0
13337,tint,positive,1,0,0,0,0,0
13338,tiqu,negative,0,0,0,0,0,0
13339,tir,negative,0,1,1,1,1,0
13340,tir ã  l arc,positive,0,0,0,0,0,0
13341,tirag,positive,0,0,0,0,0,0
13342,tir,negative,0,1,1,1,0,0
13343,tirer bouchon,positive,0,0,0,0,0,0
13344,tirer ã  pile ou fac,negative,0,1,0,0,1,0
13345,tirer prof,positive,1,0,0,0,0,0
13346,tirer profit d,positive,0,0,0,0,0,0
13347,tiret,negative,0,1,1,0,0,0
13348,tireur,negative,0,1,0,1,1,0
13349,tiroir,positive,0,0,0,0,0,0
13350,tiss,positive,0,0,0,0,0,0
13351,tissu,positive,0,0,1,0,0,1
13352,titanesqu,negative,0,1,0,0,0,0
13353,titr,positive,0,0,0,0,0,0
13354,titr,positive,0,0,0,0,0,0
13355,titulair,positive,0,0,0,0,0,0
13356,titularis,positive,0,0,0,0,0,0
13357,toast,positive,1,0,0,0,0,0
13358,toboggan,positive,0,1,0,0,1,0
13359,tog,positive,0,0,0,0,0,0
13360,toil,positive,0,0,0,0,0,0
13361,toile de jut,negative,0,0,0,0,0,0
13362,toilet,negative,0,0,0,0,0,1
13363,toilet,positive,0,0,0,0,0,0
13364,toilette extã©rieur,negative,0,0,0,0,0,1
13365,toison,positive,0,0,1,1,0,1
13366,toit,positive,0,0,0,0,0,0
13367,tolã©r,positive,0,0,0,0,0,0
13368,tolã©r,positive,0,0,0,0,0,0
13369,tollã©,negative,0,1,0,1,1,1
13370,tomahawk,positive,0,0,0,0,0,0
13371,tomb,negative,0,1,1,0,0,0
13372,tomb,negative,0,0,1,0,0,0
13373,tomb,negative,0,1,1,0,0,0
13374,tombeau,negative,0,1,1,0,0,0
13375,tomber de le nuit,negative,0,1,1,0,0,0
13376,tomber en flocon,negative,0,0,0,0,0,0
13377,tomber en pã¢moison,positive,1,0,0,0,0,0
13378,tomber goutte ã  goutt,negative,0,0,0,0,0,1
13379,tomber nez ã  n,positive,0,0,0,0,1,0
13380,tomber sur,positive,0,0,0,0,1,0
13381,tombeur,positive,0,0,0,0,0,0
13382,tombol,positive,0,0,0,0,1,0
13383,tom,positive,0,0,0,0,0,0
13384,ton,positive,0,0,0,0,0,0
13385,ton monoton,negative,0,1,0,0,0,1
13386,tondeur|tond,negative,0,1,0,0,0,0
13387,tondr,negative,0,1,0,0,0,0
13388,tonifi,positive,1,0,0,0,0,0
13389,toniqu,positive,1,0,0,0,0,0
13390,tonitru,negative,0,1,0,1,1,0
13391,tonitru,negative,0,1,0,1,1,0
13392,tonnag,negative,0,0,0,0,0,0
13393,ton,negative,0,0,0,0,0,0
13394,tonneau,positive,0,0,0,0,0,0
13395,tonnelet,positive,0,0,0,0,0,0
13396,tonnel,positive,0,0,0,0,0,0
13397,ton,negative,0,1,0,1,1,0
13398,tonnerr,negative,0,1,0,1,1,0
13399,tonton,positive,0,0,0,0,0,0
13400,topaz,positive,0,0,0,0,0,0
13401,topograph,positive,0,0,0,0,0,0
13402,topograph,positive,0,0,0,0,0,0
13403,toquad,negative,0,0,0,0,0,0
13404,toqu,negative,0,1,0,0,1,0
13405,torch,positive,0,0,0,0,0,0
13406,tordr,negative,0,1,0,1,0,0
13407,tornad,negative,0,1,0,1,0,0
13408,torpill,negative,0,1,0,1,0,0
13409,torpill,negative,0,1,0,1,0,0
13410,torrent,negative,0,1,0,1,0,0
13411,torsad,positive,0,0,0,0,0,0
13412,tors,positive,0,0,0,0,0,0
13413,torsion,negative,0,1,0,0,0,0
13414,tort,negative,0,1,1,1,0,1
13415,tortu,positive,0,0,0,0,0,0
13416,tortur,negative,0,1,1,1,0,1
13417,tortur,negative,0,1,1,1,0,1
13418,total,negative,0,0,0,0,0,0
13419,total,positive,0,0,0,0,0,0
13420,totalitã©,positive,0,0,0,0,0,0
13421,totem,positive,0,0,0,0,0,0
13422,touch,positive,0,0,0,0,0,0
13423,touch,positive,0,0,1,0,0,0
13424,toucher par,negative,0,0,1,0,0,0
13425,touff,negative,0,0,0,0,0,0
13426,touffu,negative,0,0,0,0,0,1
13427,tour,positive,0,0,0,1,1,1
13428,tour de main,positive,0,0,0,0,0,0
13429,tour de taill,positive,0,0,0,0,0,0
13430,tourb,negative,0,0,0,0,0,1
13431,tourbier|tourbiã¨r,negative,0,1,0,0,0,1
13432,tourbillon,negative,0,1,0,0,1,0
13433,tourbillon,negative,0,1,0,0,1,0
13434,tourel,positive,0,0,0,0,0,0
13435,tourist,positive,0,0,0,0,0,0
13436,tourist,positive,0,0,0,0,0,0
13437,tourmalin,positive,0,0,0,0,0,0
13438,tourment,negative,0,1,1,1,0,0
13439,tourment,negative,0,1,1,1,0,0
13440,tourment,negative,0,1,1,1,0,0
13441,tournag,negative,0,1,0,1,0,0
13442,tourn,negative,0,1,0,0,0,0
13443,tourner autour d,positive,0,0,0,0,0,0
13444,tourn,negative,0,1,0,0,0,0
13445,tournã©,positive,0,0,0,0,0,0
13446,tournev,positive,0,0,0,0,0,0
13447,tournoi,positive,0,0,0,0,0,0
13448,tournur,positive,0,0,0,0,0,0
13449,tout le an,positive,0,0,0,0,0,0
13450,tout le jour,positive,0,0,0,0,0,0
13451,tout le quinze jour,positive,0,0,0,0,0,0
13452,touss,negative,0,0,0,0,0,1
13453,tout ã  coup,negative,0,1,0,0,1,0
13454,tout ã  f,positive,0,0,0,0,0,0
13455,tout autour,positive,0,0,0,0,0,0
13456,tout comprendr,positive,0,0,0,0,0,0
13457,tout de suit,positive,0,0,0,0,0,0
13458,tout puiss,positive,0,1,0,0,0,0
13459,tout le heur,positive,0,0,0,0,0,0
13460,tout le semain,positive,0,0,0,0,0,0
13461,toux,negative,0,0,0,0,0,1
13462,toxicolog,positive,0,0,0,0,0,0
13463,toxin,negative,0,1,0,0,0,0
13464,toxiqu,negative,0,1,1,1,1,1
13465,trac,positive,0,0,0,0,0,0
13466,trac,negative,0,1,1,1,0,0
13467,tracass,negative,0,1,1,1,0,0
13468,tracass,negative,0,1,1,1,0,0
13469,trac,negative,0,0,0,0,0,1
13470,tracã©,positive,0,0,0,0,0,0
13471,tracer du lign,positive,0,0,0,0,0,0
13472,trachã©,positive,0,0,0,0,0,0
13473,tract,positive,0,1,0,0,0,0
13474,tract,positive,0,0,0,0,0,0
13475,tracteur,positive,0,0,0,0,0,0
13476,traction,positive,0,0,0,0,0,0
13477,tradit,positive,0,0,0,0,0,0
13478,traditionnel,positive,0,0,0,0,0,0
13479,traduct,positive,0,0,0,0,0,0
13480,traductions,negative,0,0,0,0,0,0
13481,traductions,negative,0,0,0,0,0,0
13482,traductionss,negative,0,0,0,0,0,0
13483,traduir,positive,0,0,0,0,0,0
13484,trafic,negative,0,0,1,0,0,0
13485,tragã©d,negative,0,1,1,0,1,0
13486,tragiqu,negative,0,1,1,0,1,0
13487,trah,negative,0,0,1,1,1,1
13488,trahison,negative,0,1,1,1,1,1
13489,train,positive,0,0,0,0,0,0
13490,train en march,positive,0,0,0,0,0,0
13491,traã®neau,positive,1,0,0,0,0,0
13492,traã®n,negative,0,1,1,1,0,1
13493,traã®ner le pied,negative,0,0,1,0,0,0
13494,trait,positive,0,0,0,0,0,0
13495,traire d union,positive,0,0,0,0,0,0
13496,trait,positive,0,0,0,0,0,0
13497,trait,positive,0,0,0,0,0,0
13498,traiter avec condescend,negative,0,0,0,0,0,1
13499,traiteur,positive,0,0,0,0,0,0
13500,traã®tris,negative,0,1,1,1,1,0
13501,trajectoir,positive,0,0,0,0,0,0
13502,tram,positive,0,0,0,0,0,0
13503,tramway,positive,0,0,0,0,0,0
13504,tranch,negative,0,1,1,1,0,1
13505,tranch,negative,0,0,0,0,0,0
13506,tranch,negative,0,1,0,0,0,0
13507,tranquill,positive,0,0,1,0,0,0
13508,tranquill,positive,1,0,0,0,0,0
13509,tranquillitã©,positive,0,1,1,0,0,0
13510,transatlant,positive,0,0,0,0,0,0
13511,transcend,positive,0,0,0,0,1,0
13512,transcend,positive,0,0,0,0,0,0
13513,transcendantal,positive,0,0,0,0,0,0
13514,transcend,positive,0,0,0,0,0,0
13515,transcendental,positive,0,0,0,0,0,0
13516,transcripteur,positive,0,0,0,0,0,0
13517,transcript,positive,0,0,0,0,0,0
13518,transcrir,positive,0,0,0,0,0,0
13519,trans,negative,0,1,0,0,0,0
13520,transfã©r,positive,0,0,0,0,0,0
13521,transfert,positive,0,0,0,0,0,0
13522,transfert de propriã©tã©,positive,0,0,0,0,0,0
13523,transform,negative,0,1,1,0,0,0
13524,transform,positive,0,0,0,0,0,0
13525,transfus,positive,0,0,0,0,0,0
13526,transgress,negative,0,1,1,1,0,0
13527,trans,positive,0,0,0,0,0,0
13528,transit,positive,0,0,0,0,0,0
13529,transit,positive,0,0,0,0,0,0
13530,transitoir,negative,0,0,1,0,1,0
13531,transloc,positive,0,0,0,0,0,0
13532,translucid,negative,0,1,1,0,0,0
13533,transmettr,positive,0,0,0,0,0,0
13534,transmissibl,negative,0,1,0,0,0,0
13535,transmiss,positive,0,0,0,0,0,0
13536,transmut,positive,0,0,0,0,0,0
13537,transparent,positive,0,0,0,0,0,0
13538,transparent,positive,0,0,0,0,0,0
13539,transperc,negative,0,1,1,1,0,0
13540,transpir,negative,0,0,0,0,0,1
13541,transpir,negative,0,1,0,0,0,1
13542,transplant,positive,0,0,0,0,0,0
13543,transplant,positive,0,0,0,0,0,0
13544,transport,positive,0,0,0,0,0,0
13545,transport maritim,positive,0,0,0,0,0,0
13546,transport routi,positive,0,0,0,0,0,0
13547,transport,positive,0,0,0,0,0,0
13548,transporteur,positive,0,0,0,0,0,0
13549,transpos,positive,0,0,0,0,0,0
13550,transposit,positive,0,0,0,0,0,0
13551,transversal,negative,0,0,0,0,0,0
13552,transversal,negative,0,0,0,0,0,0
13553,trapu,negative,0,0,0,0,0,0
13554,traqu,negative,0,1,0,0,0,0
13555,traumat,negative,0,1,1,1,1,0
13556,traumatis,negative,0,1,1,1,1,0
13557,traumatis,negative,0,1,1,1,1,0
13558,travail,positive,0,0,0,0,1,0
13559,travail de bureau travail adm,positive,0,0,0,0,0,0
13560,travail pã©nibl,negative,0,0,1,0,0,1
13561,travail prã©paratoir,positive,0,0,0,0,0,0
13562,travaill,positive,0,0,0,0,0,0
13563,travailler dur,positive,0,0,0,0,1,0
13564,travailler en indã©pend,positive,0,0,0,0,0,0
13565,travailleur,positive,0,0,0,0,0,0
13566,travers,positive,0,0,0,0,0,0
13567,traversi,positive,0,0,0,0,0,0
13568,travest,negative,0,1,1,1,0,1
13569,trã©buch,negative,0,1,0,0,1,0
13570,trã¨fle,positive,0,0,0,0,0,0
13571,treillag,positive,0,0,0,0,0,0
13572,treil,negative,0,0,0,0,0,0
13573,treiz,positive,0,0,0,0,0,0
13574,treiziã¨m,negative,0,1,0,0,0,0
13575,trek,positive,0,0,0,0,0,0
13576,trembl,negative,0,1,0,1,0,0
13577,trembl,negative,0,1,1,1,0,0
13578,trembl,negative,0,1,1,1,1,0
13579,tremblement de terr,negative,0,1,1,1,1,0
13580,trembl,negative,0,1,0,0,1,0
13581,trã©mi,positive,0,0,0,0,0,0
13582,trempag,negative,0,0,1,0,0,1
13583,tremp,negative,0,0,1,0,0,1
13584,trã©mpã©e,negative,0,0,0,0,0,1
13585,trã©pas,negative,0,1,1,0,0,0
13586,trã©pied,positive,0,0,0,0,0,0
13587,trã¨s cour,positive,0,0,0,0,0,0
13588,trã¨s ã©prouv,negative,0,0,1,0,0,0
13589,trã¨s facil,positive,1,0,0,0,0,0
13590,trã¨s intelligent,positive,0,0,0,0,0,0
13591,trã¨s long,negative,0,0,0,0,0,0
13592,trã¨s longu,negative,0,0,0,0,0,0
13593,trã¨s peupl,negative,0,0,0,0,0,0
13594,trã©sor,positive,0,0,0,0,0,0
13595,trã©sorer,positive,0,0,0,0,0,0
13596,trã©sori,positive,0,0,0,0,0,0
13597,tressaill,negative,0,1,1,1,1,1
13598,tress,positive,0,0,0,0,0,0
13599,tress,positive,0,0,0,0,0,0
13600,treuil,positive,0,0,0,0,0,0
13601,trãªve,positive,0,0,0,0,0,0
13602,tri,positive,0,0,0,0,0,0
13603,triad,positive,0,0,0,0,0,0
13604,trial,negative,0,1,0,1,0,0
13605,triangl,positive,0,0,0,0,0,0
13606,triangulair,positive,0,0,0,0,0,0
13607,tribord,positive,0,0,0,0,0,0
13608,tribu,positive,0,0,0,0,0,0
13609,tribul,negative,0,1,1,0,0,0
13610,tribun,positive,0,0,0,0,0,0
13611,tribunal,positive,0,1,0,1,0,1
13612,tribun,positive,0,0,0,0,0,0
13613,tribut,negative,0,0,1,0,0,0
13614,trich,negative,0,0,1,1,1,1
13615,tricher,negative,0,0,0,1,0,1
13616,tricot,positive,0,0,0,0,0,0
13617,tricot,positive,0,0,0,0,0,0
13618,tricycl,positive,0,0,0,0,0,0
13619,trident,positive,0,0,0,0,0,0
13620,tri,positive,0,0,0,0,0,0
13621,trieur,positive,0,0,0,0,0,0
13622,trieus,positive,0,0,0,0,0,0
13623,trigo,positive,0,0,0,0,0,0
13624,trigon,positive,0,0,0,0,0,0
13625,trigonomã©tr,positive,0,0,0,0,0,0
13626,trimball,negative,0,0,0,0,0,0
13627,trimestr,positive,0,0,0,0,0,0
13628,trinitã©,positive,0,0,0,0,0,0
13629,trio,positive,0,0,0,0,0,0
13630,triomph,positive,0,0,0,0,0,0
13631,triomph,positive,1,0,0,0,0,0
13632,triomph,positive,1,0,0,0,0,0
13633,tripartit,positive,0,0,0,0,0,0
13634,trip,positive,0,0,0,1,0,0
13635,tripl,positive,0,0,0,0,0,0
13636,tripotag,negative,0,1,0,1,0,1
13637,tripot,negative,0,1,0,1,0,1
13638,trist,negative,0,1,1,0,0,0
13639,triste notoriã©tã©,negative,0,1,1,1,0,1
13640,trist,negative,0,0,1,0,0,1
13641,tristess,negative,0,1,1,0,0,0
13642,tritium,positive,0,0,0,0,0,0
13643,troc,positive,0,0,0,0,0,0
13644,trois foi|fois,positive,0,0,0,0,0,0
13645,troisiã¨m,positive,0,0,0,0,0,0
13646,troll,negative,0,1,0,1,0,1
13647,trombon,positive,0,0,0,0,0,0
13648,tromp,negative,0,0,1,0,0,1
13649,tromp,positive,0,0,0,0,0,0
13650,trompet,positive,0,0,0,0,0,0
13651,trompet,positive,0,0,0,0,0,0
13652,tronc,negative,0,0,0,0,0,0
13653,trã´ne,positive,0,0,0,0,0,0
13654,tronqu,negative,0,1,1,1,0,0
13655,trop dilu,negative,0,0,0,0,0,1
13656,trop longu,negative,0,0,1,0,0,0
13657,trop payer|pai,negative,0,0,0,0,0,0
13658,trophã©,positive,0,0,0,0,1,0
13659,tropical,positive,0,0,0,0,0,0
13660,troqu,positive,0,0,0,0,0,0
13661,trot,positive,0,0,0,0,0,0
13662,trott,positive,0,0,0,0,0,0
13663,trottin,positive,0,0,0,0,0,0
13664,trottoir,positive,0,0,0,0,0,0
13665,trou,negative,0,1,1,0,0,0
13666,trou de serrur,positive,0,0,0,0,0,0
13667,trou du cul,negative,0,0,0,1,0,1
13668,troubl,negative,0,0,0,1,0,0
13669,trou,negative,0,1,1,0,0,0
13670,troup,positive,0,0,0,0,0,0
13671,troupeau,negative,0,1,0,1,0,0
13672,trouss,positive,0,0,0,0,0,0
13673,trouv,positive,0,0,0,0,0,0
13674,truc,negative,0,1,0,0,0,0
13675,truel,negative,0,0,0,0,0,0
13676,trui,negative,0,0,0,0,0,1
13677,truism,negative,0,0,0,0,0,0
13678,truit,negative,0,0,0,0,0,1
13679,truqu,negative,0,0,0,0,0,0
13680,tsar,positive,0,0,0,0,0,0
13681,tu,negative,0,1,1,1,0,0
13682,tub,positive,0,0,0,0,0,0
13683,tube coud,positive,0,0,0,0,0,0
13684,tubulair,positive,0,0,0,0,0,0
13685,tubul,positive,0,0,0,0,0,0
13686,tubulur,negative,0,0,0,0,0,0
13687,tuer,negative,0,1,1,1,0,0
13688,tuftã©,negative,0,0,0,0,0,1
13689,tuil,positive,0,0,0,0,0,0
13690,tulip,positive,0,0,0,0,0,0
13691,tumeur,negative,0,1,1,0,0,0
13692,tumult,negative,0,1,0,1,1,0
13693,tuniqu,positive,0,0,0,0,0,0
13694,tunnel,negative,0,1,0,0,0,0
13695,turban,positive,0,0,0,0,0,0
13696,turbiditã©,negative,0,1,0,0,0,1
13697,turbin,positive,0,0,0,0,0,0
13698,turbulent,negative,0,1,0,1,0,0
13699,turbulent,negative,0,1,0,1,0,0
13700,turquois,positive,0,0,0,0,0,0
13701,tutel,positive,0,0,0,0,0,0
13702,tuteur,positive,0,0,0,0,0,0
13703,tuyau,positive,0,0,0,0,0,0
13704,tva,negative,0,0,0,0,0,0
13705,typ,negative,0,0,0,0,0,0
13706,typhon,negative,0,1,0,0,0,0
13707,typiqu,positive,0,0,0,0,0,0
13708,typograph,positive,0,0,0,0,0,0
13709,tyran,negative,0,1,1,1,0,1
13710,tyrann,negative,0,1,1,1,0,1
13711,tyrann,negative,0,1,1,1,0,1
13712,tyrannis,negative,0,1,0,1,0,0
13713,ubiquitã©,positive,0,0,0,0,0,0
13714,ulcã¨re,negative,0,1,1,1,0,1
13715,ultã©rieur,negative,0,0,1,0,0,0
13716,ultã©rieur,negative,0,0,0,0,0,0
13717,ultã©rioritã©,negative,0,0,0,0,0,0
13718,ultimatum,negative,0,1,0,1,1,0
13719,ultraviolet,positive,0,0,0,0,0,0
13720,ultraviolet,positive,0,0,0,0,0,0
13721,un petit coup,positive,0,0,0,0,0,0
13722,un peu,positive,0,0,0,0,0,0
13723,unanim,positive,0,0,0,0,0,0
13724,unanim,positive,0,0,0,0,0,0
13725,unanimitã©,positive,0,0,0,0,0,0
13726,unir,positive,0,0,0,0,0,0
13727,unif,positive,0,0,0,0,0,0
13728,uniform,positive,0,0,0,0,0,0
13729,uniformã©ment,positive,0,0,0,0,0,0
13730,uniformis,positive,0,0,0,0,0,0
13731,union,positive,0,0,0,0,0,0
13732,uniqu,negative,0,0,0,0,1,0
13733,unisson,positive,0,0,0,0,0,0
13734,unitair,positive,0,0,0,0,0,0
13735,unitã©,positive,0,0,0,0,0,0
13736,univer,positive,0,0,0,0,0,0
13737,universalitã©,positive,0,0,0,0,0,0
13738,universitair,positive,0,0,0,0,0,0
13739,universitã©,positive,0,0,0,0,0,0
13740,univoqu,positive,0,0,0,0,0,0
13741,uranium,positive,0,0,0,0,0,0
13742,urbain,positive,0,0,0,0,0,0
13743,urbain,positive,0,0,0,0,0,0
13744,urgenc,negative,0,1,1,0,1,0
13745,urne,negative,0,0,1,0,0,0
13746,usag,positive,0,0,0,0,0,0
13747,usage abus,negative,0,1,1,1,0,1
13748,usage impropr,negative,0,1,1,1,0,0
13749,usant,negative,0,0,1,0,0,0
13750,usin,negative,0,0,0,0,0,0
13751,ustensil,positive,0,0,0,0,0,0
13752,usur,negative,0,0,1,0,0,1
13753,usurp,negative,0,1,1,1,0,1
13754,utã©rus,positive,0,0,0,0,0,0
13755,util,positive,0,0,0,0,0,0
13756,util,positive,0,0,0,0,0,0
13757,utilis,positive,0,0,0,0,0,0
13758,utilis,positive,0,0,0,0,0,0
13759,utilis,negative,0,0,0,0,0,0
13760,utilitair,positive,0,0,0,0,0,0
13761,utilitã©,positive,0,0,0,0,0,0
13762,utop,positive,0,0,0,0,0,0
13763,vacanc,positive,1,0,0,0,0,0
13764,vac,negative,0,0,1,0,0,0
13765,vacarm,negative,0,1,0,1,1,1
13766,vaccin,positive,0,0,0,0,0,0
13767,vaccin,positive,0,0,0,0,0,0
13768,vach,positive,0,0,0,0,0,0
13769,vacuolair,positive,0,0,0,0,0,0
13770,vacuol,positive,0,0,0,0,0,0
13771,vagabond,negative,0,0,1,0,0,1
13772,vagabondag,negative,0,0,1,0,0,0
13773,vagu,negative,0,1,1,1,1,0
13774,vague idã©,positive,0,0,0,0,0,0
13775,vaincr,positive,1,0,0,0,0,0
13776,vain,negative,0,0,1,0,0,1
13777,vainqueur,positive,0,0,0,0,1,0
13778,vairon,positive,0,0,0,0,0,0
13779,vaisseau,positive,0,0,0,0,0,0
13780,vaisseau amiral,positive,0,0,0,0,0,0
13781,vaissel,positive,0,0,0,0,0,0
13782,valet,positive,0,0,0,0,0,0
13783,valeur,positive,0,0,0,0,0,0
13784,validitã©,positive,0,1,0,0,0,0
13785,vallã©,positive,0,0,0,0,0,0
13786,vallon,positive,0,0,0,0,0,0
13787,vallon,positive,0,0,0,0,0,0
13788,valoir,positive,0,0,0,0,0,0
13789,valoris,positive,0,0,0,0,0,0
13790,vals,positive,0,0,0,0,0,0
13791,vals,positive,0,0,0,0,0,0
13792,vamp,positive,0,0,0,0,0,0
13793,vampir,negative,0,1,0,1,0,1
13794,van,positive,0,0,0,0,0,0
13795,vanill,positive,0,0,0,0,0,0
13796,vanitã©,negative,0,0,0,1,0,1
13797,vanit,negative,0,0,0,1,0,1
13798,vannag,positive,0,0,0,0,0,0
13799,vann,positive,0,0,0,0,0,0
13800,vantardis,negative,0,0,0,0,0,0
13801,vant,negative,0,0,0,0,0,0
13802,vapeur,positive,0,0,0,0,0,0
13803,vaporis,positive,0,0,0,0,0,0
13804,var,positive,0,0,0,0,0,0
13805,variabl,negative,0,0,0,0,1,0
13806,varianc,negative,0,0,0,0,0,0
13807,variat,negative,0,0,0,0,0,0
13808,varicel,negative,0,1,1,0,0,1
13809,vari,positive,0,0,0,0,0,0
13810,variã©tã©,positive,0,0,0,0,0,0
13811,vasculair,positive,0,0,0,0,0,0
13812,vas,negative,0,1,0,0,0,1
13813,vasist,positive,0,0,0,0,0,0
13814,vast,positive,0,0,0,0,0,0
13815,vaudevill,positive,0,0,0,0,0,0
13816,vaudou,negative,0,1,0,0,0,1
13817,vaurien,negative,0,1,0,1,0,1
13818,vautour,negative,0,1,0,0,0,1
13819,veau,positive,0,0,1,0,0,0
13820,vecteur,positive,0,0,0,0,0,0
13821,vedet,positive,0,0,0,0,0,0
13822,veg,positive,0,0,0,0,0,0
13823,vã©ga,positive,0,0,0,0,0,0
13824,vã©gã©tal,positive,0,0,0,0,0,0
13825,vã©gã©tarism,positive,0,0,0,0,0,0
13826,vã©gã©tatif,negative,0,0,1,0,0,1
13827,vã©gã©tation,positive,0,0,0,0,0,0
13828,vã©hã©ment,negative,0,1,0,1,0,0
13829,vã©hicul,positive,0,0,0,0,0,0
13830,vã©hicul,positive,0,0,0,0,0,0
13831,veil,positive,0,0,0,0,0,0
13832,veil,positive,0,0,0,0,0,0
13833,veilleur,positive,0,0,0,0,0,0
13834,vein,positive,0,0,0,0,0,1
13835,vein,negative,0,0,0,0,0,1
13836,veineux,negative,0,0,0,0,0,1
13837,vã©lin,positive,0,0,0,0,0,0
13838,vã©lo,positive,0,0,0,0,0,0
13839,vã©locitã©,positive,0,0,0,0,0,0
13840,velour,positive,0,0,0,0,0,0
13841,velours cã´telã©,positive,0,0,0,0,0,0
13842,velout,positive,0,0,0,0,0,0
13843,venaison,negative,0,0,0,0,0,1
13844,vendang,positive,0,0,0,0,0,0
13845,vendet,negative,0,1,1,1,0,0
13846,vendeur ambul,positive,0,0,0,0,0,0
13847,vendr,positive,0,0,0,0,0,0
13848,vendre au enchã¨r,negative,0,0,0,0,0,0
13849,vã©nã©rabl,positive,0,0,1,0,0,0
13850,vã©nã©ration,positive,0,0,0,0,0,0
13851,vã©nã©rer,positive,0,0,0,0,0,0
13852,vengeanc,negative,0,1,0,1,1,0
13853,venin,negative,0,1,0,1,0,1
13854,vent,positive,0,1,1,1,0,1
13855,vent,positive,0,0,0,0,0,0
13856,vente au dã©tail,positive,0,0,0,0,0,0
13857,vente au enchã¨r,negative,0,0,0,0,0,0
13858,venteux,negative,0,1,0,0,1,0
13859,ventil,positive,0,0,0,0,0,0
13860,ventil,positive,0,0,0,0,0,0
13861,ventous,positive,0,0,0,1,0,0
13862,ventr,positive,0,0,0,0,0,0
13863,ventricul,positive,0,0,0,0,0,0
13864,ver,negative,0,0,0,0,1,1
13865,vã©racitã©,positive,0,0,0,0,1,0
13866,vã©rand,positive,0,0,0,0,0,0
13867,verbal,positive,0,0,0,0,0,0
13868,verbiag,positive,0,0,0,0,0,0
13869,verbositã©,negative,0,0,0,0,0,0
13870,verdã¢tr,negative,0,0,0,0,0,1
13871,verdict,positive,0,1,0,0,0,0
13872,verdoi,positive,0,0,0,0,0,0
13873,verdoi,positive,0,0,0,0,0,0
13874,verg,positive,0,0,0,0,0,0
13875,vã©ridiqu,positive,0,0,0,0,0,0
13876,vã©rifiqu,positive,0,0,0,0,0,0
13877,vã©rifiqu,positive,0,0,0,0,0,0
13878,vã©rifi,positive,0,0,0,0,0,0
13879,vã©ritabl,positive,0,0,0,0,0,0
13880,vã©ritã©,positive,0,0,0,0,0,0
13881,vermifug,negative,0,0,0,0,1,1
13882,vermin,negative,0,1,0,1,0,1
13883,vernaculair,positive,0,0,0,0,0,0
13884,vernal,positive,1,0,0,0,0,0
13885,vã©rol,negative,0,1,0,0,0,1
13886,vã©roniqu,positive,0,0,0,0,0,0
13887,verr,positive,0,0,0,0,0,0
13888,verrer,positive,0,0,0,0,0,0
13889,verrou,positive,0,0,0,0,0,0
13890,verrouill,positive,0,0,0,0,0,0
13891,verru,negative,0,0,0,0,0,1
13892,vers l extã©rieur,positive,0,0,0,0,0,0
13893,vers l intã©rieur,positive,0,0,0,0,0,0
13894,vers le haut,positive,0,0,0,0,0,0
13895,versatilitã©,negative,0,1,0,1,1,0
13896,vers,positive,0,0,0,0,0,0
13897,verser dans un t,positive,0,1,1,0,0,1
13898,verser un pot de vin ã ,negative,0,0,0,0,0,0
13899,verset,positive,0,0,0,0,0,0
13900,version,positive,0,0,0,0,0,0
13901,verso,negative,0,0,0,0,0,0
13902,vert,positive,0,0,0,0,0,0
13903,vert jad,positive,0,0,0,0,0,0
13904,vertebral,positive,0,0,0,0,0,0
13905,vertã©bral,positive,0,0,0,0,0,0
13906,vertã¨br,positive,0,0,0,0,0,0
13907,vertical,positive,0,0,0,0,0,0
13908,vertical,positive,0,0,0,0,0,0
13909,vertig,negative,0,1,0,0,1,0
13910,vertu,positive,0,0,0,0,0,0
13911,verv,positive,1,0,0,0,0,0
13912,vã©siculair,negative,0,0,0,0,0,1
13913,vã©sicul,positive,0,0,0,0,0,0
13914,vess,negative,0,0,0,0,0,1
13915,vestibul,positive,0,0,0,0,0,0
13916,vãªtement,positive,0,0,0,0,0,0
13917,vã©tã©ran,positive,0,0,0,0,0,0
13918,vã©tã©rinair,positive,0,0,0,0,0,0
13919,veto,negative,0,0,0,1,0,0
13920,vã©tust,negative,0,0,0,0,0,1
13921,veuf,negative,0,0,1,0,0,0
13922,veuf|veuv,negative,0,0,1,0,0,0
13923,viabilitã©,positive,0,0,0,0,0,0
13924,viabl,positive,0,0,0,0,0,0
13925,viaduc,positive,0,0,0,0,0,0
13926,viag,positive,0,0,0,0,0,0
13927,vialin,negative,0,1,0,0,1,0
13928,viand,positive,0,0,0,0,0,0
13929,viande de porc,positive,0,0,0,0,0,0
13930,vibr,positive,0,0,1,0,0,0
13931,vibr,positive,0,0,1,0,0,0
13932,vibrat,negative,0,1,0,0,1,0
13933,vibratoir,positive,0,0,0,0,0,0
13934,vibreur sonor,positive,0,0,0,0,0,0
13935,vicair,positive,0,0,0,0,0,0
13936,vic,negative,0,0,0,1,0,1
